latitude,longitude,route,file,point_index
47.10290010785684,7.1747210724279284,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,23
47.10970011446625,7.18359108036384,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,24
47.11478011356667,7.194540073163807,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,25
47.121411121916026,7.203660088125616,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,26
47.12794011365622,7.213001080323011,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,27
47.133590118959546,7.2232900825329125,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,28
47.13110009720549,7.2361000631935894,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,29
47.12495009833947,7.246030064765364,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,30
47.11947010131553,7.256630063522607,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,31
47.11723009776324,7.269630071241409,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,32
47.122090097051114,7.280870073474944,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,33
47.12557010399178,7.293230067472905,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,34
47.13168009882793,7.303170072846115,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,35
47.13654110068455,7.314550071954727,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,36
47.13870010478422,7.327420070301741,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,37
47.141020100563765,7.34034006902948,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,38
47.13746010186151,7.353050075471401,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,39
47.14038010081276,7.36577007593587,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,40
47.13836210500449,7.371253074146807,12bis Neuchâtel - Büren,12bisNeuchatelBueren.gpx,41
46.130329087376595,5.964801048627123,WF 01 Chancy - Genève Plain...,wf01chancygeneveplain.gpx,0
46.13917807349935,5.967341045383364,WF 01 Chancy - Genève Plain...,wf01chancygeneveplain.gpx,1
46.14823008002713,5.968080039368942,WF 01 Chancy - Genève Plain...,wf01chancygeneveplain.gpx,2
